XISTOS AIRFOIL COORDINATES 
1.000000  0.004171 
0.999291  0.004291 
0.997167  0.004646 
0.993634  0.005232 
0.988702  0.006043 
0.982384  0.007076 
0.974699  0.008314 
0.965668  0.009752 
0.955317  0.011371 
0.943676  0.013155 
0.930777  0.015089 
0.916657  0.017155 
0.901356  0.019335 
0.884917  0.021610 
0.867387  0.023955 
0.848816  0.026353 
0.829256  0.028784 
0.808762  0.031224 
0.787394  0.033660 
0.765210  0.036061 
0.742275  0.038415 
0.718654  0.040700 
0.694412  0.042900 
0.669619  0.044995 
0.644346  0.046973 
0.618663  0.048821 
0.592644  0.050518 
0.566363  0.052057 
0.539893  0.053426 
0.513310  0.054614 
0.486690  0.055614 
0.460107  0.056419 
0.433637  0.057029 
0.407356  0.057435 
0.381337  0.057641 
0.355654  0.057654 
0.330381  0.057473 
0.305588  0.057112 
0.281346  0.056580 
0.257725  0.055886 
0.234790  0.054979 
0.212606  0.053823 
0.191238  0.052448 
0.170744  0.050862 
0.151184  0.049071 
0.132613  0.047095 
0.115083  0.044944 
0.098644  0.042634 
0.083343  0.040175 
0.069223  0.037576 
0.056324  0.034847 
0.044683  0.031926 
0.034332  0.028631 
0.025301  0.024911 
0.017616  0.020796 
0.011298  0.016360 
0.006366  0.011697 
0.002833  0.007093 
0.000709  0.002765 
0.000000  -0.000886 
0.000709  -0.004749 
0.002833  -0.007682 
0.006366  -0.010457 
0.011298  -0.012850 
0.017616  -0.015093 
0.025301  -0.017347 
0.034332  -0.019762 
0.044683  -0.022387 
0.056324  -0.025120 
0.069223  -0.027805 
0.083343  -0.030337 
0.098644  -0.032726 
0.115083  -0.034964 
0.132613  -0.037035 
0.151184  -0.038922 
0.170744  -0.040612 
0.191238  -0.042091 
0.212606  -0.043351 
0.234790  -0.044381 
0.257725  -0.045185 
0.281346  -0.045759 
0.305588  -0.046101 
0.330381  -0.046212 
0.355654  -0.046088 
0.381337  -0.045720 
0.407356  -0.045099 
0.433637  -0.044212 
0.460107  -0.043048 
0.486690  -0.041594 
0.513310  -0.039841 
0.539893  -0.037792 
0.566363  -0.035451 
0.592644  -0.032849 
0.618663  -0.030036 
0.644346  -0.027054 
0.669619  -0.023996 
0.694412  -0.020945 
0.718654  -0.017968 
0.742275  -0.015143 
0.765210  -0.012537 
0.787394  -0.010185 
0.808762  -0.008110 
0.829256  -0.006307 
0.848816  -0.004769 
0.867387  -0.003473 
0.884917  -0.002390 
0.901356  -0.001497 
0.916657  -0.000763 
0.930777  -0.000159 
0.943676  0.000332 
0.955317  0.000729 
0.965668  0.001049 
0.974699  0.001299 
0.982384  0.001499 
0.988702  0.001648 
0.993634  0.001758 
0.997167  0.001832 
0.999291  0.001875 
1.000000  0.001889 
