ptip
1 0.000125
0.999291 0.000347882
0.997167 0.00101285
0.993634 0.00210883
0.988702 0.00361734
0.982384 0.00551239
0.974699 0.00776059
0.965668 0.0103213
0.955317 0.0131469
0.943676 0.016184
0.930777 0.0193738
0.916657 0.022654
0.901356 0.0259605
0.884917 0.0292292
0.867387 0.0323983
0.848816 0.0354108
0.829256 0.0382161
0.808762 0.0407726
0.787394 0.0430487
0.76521 0.0450237
0.742275 0.0466885
0.718654 0.0480452
0.694412 0.0491058
0.669619 0.049891
0.644346 0.050428
0.618663 0.050748
0.592644 0.050884
0.566363 0.0508681
0.539893 0.0507291
0.51331 0.0504912
0.48669 0.0501723
0.460107 0.0497838
0.433637 0.0493302
0.407356 0.0488101
0.381337 0.0482171
0.355654 0.0475418
0.330381 0.0467731
0.305588 0.0459005
0.281346 0.0449151
0.257725 0.0438118
0.23479 0.0425891
0.212606 0.04125
0.191238 0.0398018
0.170744 0.0382545
0.151184 0.03662
0.132613 0.0349103
0.115083 0.0331358
0.0986442 0.0313033
0.083343 0.0294144
0.069223 0.0274649
0.056324 0.0254439
0.0446826 0.0233336
0.0343319 0.0211108
0.0253012 0.0187475
0.0176161 0.0162131
0.0112983 0.0134765
0.00636582 0.0105085
0.0028326 0.00728427
0.000708652 0.00378503
0 0
0.000708652 -0.00400816
0.0028326 -0.00816581
0.00636582 -0.0124516
0.0112983 -0.0168329
0.0176161 -0.021268
0.0253012 -0.0257077
0.0343319 -0.0300987
0.0446826 -0.0343855
0.056324 -0.0385136
0.069223 -0.0424316
0.083343 -0.0460926
0.0986442 -0.0494561
0.115083 -0.0524884
0.132613 -0.0551622
0.151184 -0.0574568
0.170744 -0.0593567
0.191238 -0.0608507
0.212606 -0.0619305
0.23479 -0.0625898
0.257725 -0.0628231
0.281346 -0.0626258
0.305588 -0.0619936
0.330381 -0.0609237
0.355654 -0.0594152
0.381337 -0.0574712
0.407356 -0.0550997
0.433637 -0.0523156
0.460107 -0.0491423
0.48669 -0.045613
0.51331 -0.0417711
0.539893 -0.0376705
0.566363 -0.033375
0.592644 -0.0289567
0.618663 -0.0244945
0.644346 -0.0200708
0.669619 -0.0157691
0.694412 -0.0116703
0.718654 -0.00784934
0.742275 -0.00437252
0.76521 -0.00129438
0.787394 0.0013443
0.808762 0.00351792
0.829256 0.00521674
0.848816 0.00644676
0.867387 0.00722882
0.884917 0.00759704
0.901356 0.00759678
0.916657 0.00728215
0.930777 0.00671336
0.943676 0.005954
0.955317 0.00506851
0.965668 0.00411973
0.974699 0.0031669
0.982384 0.00226398
0.988702 0.00145828
0.993634 0.000789495
0.997167 0.000289059
0.999291 -2.034e-05
1 -0.000125
